PLAYER,CURRENTTEAM,AGE,DATE OF BIRTH,POS,HANDED,DRAFTED,EXTENSION,SIGNING DATE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,CAP HIT %,AAV,SALARY,BASE SALARY,S.BONUS,PlayerId,TYPE,TEAM,TEAMS
Blake Murray,CAR,19.0,2001-07-05,C,Left,183 - Round 6 - 2019 (CAR),False,2021-05-24,19.0,,3.0,RFA,2024.0,791667.0,1.0,791667.0,780000.0,750000.0,30000.0,8481677.0,Entry-Level,CAR,CAR
Maxence Guénette,OTT,20.0,2001-04-28,RD,Right,187 - Round 7 - 2019 (OTT),False,2021-04-03,20.0,,3.0,RFA,2024.0,813333.0,1.0,813333.0,805000.0,750000.0,55000.0,8481679.0,Entry-Level,OTT,OTT
Tyler Angle,CBJ,20.0,2000-09-30,C,Left,212 - Round 7 - 2019 (CBJ),False,2021-03-29,20.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8481690.0,Entry-Level,CBJ,CBJ
Dustin Wolf,CGY,20.0,2001-04-16,G,Left,214 - Round 7 - 2019 (CGY),False,2020-05-01,19.0,,3.0,RFA,2024.0,813333.0,1.0,825000.0,832500.0,750000.0,82500.0,8481692.0,Entry-Level,CGY,CGY
Tuukka Tieksola,CAR,20.0,2001-06-22,RW,Right,121 - Round 4 - 2019 (CAR),False,2021-05-14,20.0,,3.0,RFA,2024.0,823333.0,1.0,843333.0,810000.0,750000.0,60000.0,8481697.0,Entry-Level,CAR,CAR
Santeri Hatakka,SJS,20.0,2001-01-15,LD,Left,184 - Round 6 - 2019 (SJS),False,2021-05-10,20.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8481701.0,Entry-Level,SJS,SJS
Valtteri Puustinen,PIT,22.0,1999-06-04,LW,Right,203 - Round 7 - 2019 (PIT),False,2021-05-06,22.0,,2.0,RFA,2023.0,842500.0,1.0,925000.0,842500.0,750000.0,92500.0,8481703.0,Entry-Level,PIT,PIT
Juuso Pärssinen,NSH,20.0,2001-02-01,"LW, C",Left,210 - Round 7 - 2019 (NSH),False,2021-05-28,20.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8481704.0,Entry-Level,NSJ,NSJ
Vladislav Kotkov,-,21.0,2000-01-08,LW,Right,-,False,2018-07-06,18.0,,3.0,RFA,2023.0,760000.0,1.0,796667.0,750000.0,750000.0,0.0,8481706.0,,-,-
Zachary Jones,NYR,20.0,2000-10-18,LD,Left,68 - Round 3 - 2019 (NYR),False,2021-04-13,19.0,,3.0,RFA,2023.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8481708.0,Entry-Level,NYR,NYR
Ilya Konovalov,-,22.0,1998-07-13,G,Left,85 - Round 3 - 2019 (EDM),False,2021-05-03,22.0,,2.0,RFA,2023.0,842500.0,1.0,925000.0,842500.0,750000.0,92500.0,8481709.0,Entry-Level,EDM,EDM
Matias Maccelli,ARI,20.0,2000-10-14,LW,Left,98 - Round 4 - 2019 (ARI),False,2020-04-28,19.0,,3.0,RFA,2023.0,853333.0,1.0,925000.0,842500.0,750000.0,92500.0,8481711.0,Entry-Level,ARI,ARI
Hunter Skinner,NYR,20.0,2001-04-29,RD,Right,112 - Round 4 - 2019 (NYR),False,2021-03-29,20.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8481715.0,Entry-Level,NYR,NYR
Nick Abruzzese,TOR,22.0,1999-06-04,C,Left,124 - Round 4 - 2019 (TOR),False,2022-03-26,22.0,,2.0,RFA,2023.0,850000.0,1.0,850000.0,850000.0,765000.0,85000.0,8481720.0,Entry-Level,TOR,TOR
Karel Plasek,VAN,20.0,2000-07-28,"LW, RW",Left,175 - Round 6 - 2019 (VAN),False,2021-06-01,20.0,,3.0,RFA,2024.0,846667.0,1.0,851667.0,835000.0,750000.0,85000.0,8481728.0,Entry-Level,VAN,VAN
Maxim Cajkovic,TBL,20.0,2001-01-03,"RW, LW",Right,89 - Round 3 - 2019 (TBL),False,2021-05-23,20.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8481738.0,Entry-Level,TBL,TBL
Tyce Thompson,NJD,21.0,1999-07-12,RW,Right,96 - Round 4 - 2019 (NJD),False,2021-03-24,20.0,,2.0,RFA,2022.0,912500.0,1.1,1125000.0,925000.0,832500.0,92500.0,8481740.0,Entry-Level,NJD,NJD
Marc Del Gaizo,NSH,21.0,1999-10-11,LD,Left,109 - Round 4 - 2019 (NSH),False,2021-04-20,21.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8481743.0,Entry-Level,NSJ,NSJ
Lukas Rousek,BUF,22.0,1999-04-20,RW,Left,160 - Round 6 - 2019 (BUF),False,2021-04-20,22.0,,2.0,RFA,2023.0,830000.0,1.0,830000.0,830000.0,750000.0,80000.0,8481751.0,Entry-Level,BUF,BUF
Filip Lindberg,PIT,22.0,1999-01-31,G,Left,197 - Round 7 - 2019 (MIN),False,2021-07-28,22.0,,2.0,RFA,2023.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8481758.0,Entry-Level,PIT,PIT
Beck Warm,-,22.0,1999-04-22,G,Left,-,False,2021-03-05,21.0,,2.0,UFANo QO,2022.0,750000.0,0.9,750000.0,775000.0,750000.0,25000.0,8481772.0,Entry-Level,CAR,CAR
Louis Crevier,CHI,20.0,2001-05-04,RD,Right,188 - Round 7 - 2020 (CHI),False,2021-11-02,20.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8481806.0,Entry-Level,CHI,CHI
Nikolai Knyzhov,SJS,23.0,1998-03-20,LD/RD,Left,-,False,2019-07-02,21.0,,3.0,RFA,2022.0,796667.0,1.0,810000.0,830000.0,750000.0,80000.0,8481812.0,Entry-Level,SJS,SJS
Bryce Kindopp,ANA,22.0,1999-06-14,RW,Right,-,False,2020-03-02,21.0,,3.0,RFA,2023.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8481815.0,Entry-Level,ANA,ANA
Ben McCartney,ARI,19.0,2001-07-13,LW,Left,204 - Round 7 - 2020 (ARI),False,2021-05-27,19.0,,3.0,RFA,2024.0,813333.0,1.0,813333.0,805000.0,750000.0,55000.0,8481827.0,Entry-Level,ARI,ARI
Zackary Hayes,VGK,22.0,1999-04-24,LD,Left,-,False,2021-03-30,22.0,,2.0,RFA,2023.0,805000.0,1.0,805000.0,805000.0,750000.0,55000.0,8481849.0,Entry-Level,VGK,VGK
Yauheni Aksiantsiuk,-,20.0,2001-02-27,"LW, RW",Left,162 - Round 6 - 2020 (DAL),False,2021-06-07,20.0,,3.0,RFA,2024.0,828333.0,1.0,828333.0,820000.0,750000.0,70000.0,8481863.0,Entry-Level,DAL,DAL
Jerad Rosburg,DAL,25.0,1996-06-18,LD,Left,-,False,2021-08-02,25.0,,2.0,UFA,2023.0,750000.0,0.9,750000.0,750000.0,750000.0,0.0,8482051.0,Standard,DAL,DAL
Patrick Khodorenko,NYR,22.0,1998-10-13,C,Left,-,False,2020-03-10,21.0,,3.0,RFA,2023.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8482054.0,Entry-Level,NYR,NYR
Drew O'Connor,PIT,23.0,1998-06-09,LW,Left,-,False,2020-03-10,22.0,,2.0,RFA,2022.0,925000.0,1.1,1775000.0,925000.0,832500.0,92500.0,8482055.0,Entry-Level,PIT,PIT
Cameron Lee,-,24.0,1997-02-18,LD,Left,-,False,2020-03-17,23.0,,2.0,UFANo QO,2022.0,925000.0,1.1,1137500.0,925000.0,832500.0,92500.0,8482058.0,Entry-Level,PIT,PIT
Nick Wolff,BOS,24.0,1996-07-21,LD,Left,-,True,2021-07-26,24.0,,1.0,RFA,2022.0,750000.0,0.9,750000.0,750000.0,750000.0,0.0,8482059.0,Standard,BOS,BOS
Brandon Biro,BUF,23.0,1998-03-11,LW,Left,-,False,2020-03-18,22.0,,2.0,RFA,2022.0,925000.0,1.1,1350000.0,925000.0,832500.0,92500.0,8482061.0,Entry-Level,BUF,BUF
Cole Smith,NSH,25.0,1995-10-28,LW,Left,-,True,2021-07-15,25.0,,1.0,RFA,2022.0,750000.0,0.9,750000.0,750000.0,750000.0,0.0,8482062.0,Standard,NSJ,NSJ
Austin Rueschhoff,NYR,23.0,1997-09-07,RW,Right,-,False,2020-03-20,22.0,,2.0,RFA,2022.0,842500.0,1.0,925000.0,867500.0,775000.0,92500.0,8482065.0,Entry-Level,NYR,NYR
Colton Poolman,CGY,25.0,1995-12-18,LD,Left,-,False,2021-07-30,25.0,,1.0,RFA,2022.0,750000.0,0.9,750000.0,750000.0,750000.0,0.0,8482066.0,Standard,CGY,CGY
Connor Mackey,CGY,24.0,1996-09-12,LD,Left,-,False,2021-09-08,24.0,,2.0,RFA,2023.0,912500.0,1.1,912500.0,900000.0,750000.0,150000.0,8482067.0,Standard,CGY,CGY
Mitchell Chaffee,MIN,23.0,1998-01-26,RW,Right,-,False,2020-03-24,22.0,,2.0,RFA,2022.0,925000.0,1.1,1775000.0,925000.0,832500.0,92500.0,8482070.0,Entry-Level,MIN,MIN
Jack Ahcan,BOS,24.0,1997-05-18,LD,Left,-,False,2020-03-26,23.0,,2.0,RFA,2022.0,925000.0,1.1,1137500.0,925000.0,832500.0,92500.0,8482072.0,Entry-Level,BOS,BOS
Braden Schneider,NYR,19.0,2001-09-20,RD,Right,19 - Round 1 - 2020 (NYR),False,2021-03-03,19.0,,3.0,RFA,2024.0,925000.0,1.1,1325000.0,925000.0,832500.0,92500.0,8482073.0,Entry-Level,NYR,NYR
Connor Zary,CGY,19.0,2001-09-25,C,Left,24 - Round 1 - 2020 (CGY),False,2020-12-31,18.0,,3.0,RFA,2025.0,894167.0,1.1,1035833.0,0.0,-92500.0,92500.0,8482074.0,Entry-Level,CGY,CGY
Nico Daws,NJD,20.0,2000-12-22,G,Left,84 - Round 3 - 2020 (NJD),False,2021-05-05,20.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8482076.0,Entry-Level,NJD,NJD
Dylan Holloway,EDM,19.0,2001-09-23,"C, LW, RW",Left,14 - Round 1 - 2020 (EDM),False,2021-04-16,19.0,,3.0,RFA,2024.0,925000.0,1.1,1441667.0,925000.0,832500.0,92500.0,8482077.0,Entry-Level,EDM,EDM
Lucas Raymond,DET,19.0,2002-03-28,"RW, LW",Right,4 - Round 1 - 2020 (DET),False,2021-04-16,19.0,,3.0,RFA,2024.0,925000.0,1.1,3425000.0,925000.0,832500.0,92500.0,8482078.0,Entry-Level,DET,DET
Marco Rossi,MIN,19.0,2001-09-23,C,Left,9 - Round 1 - 2020 (MIN),False,2020-10-23,18.0,,3.0,RFA,2025.0,894167.0,1.1,1744167.0,0.0,-92500.0,92500.0,8482079.0,Entry-Level,MIN,MIN
Brandon Coe,SJS,19.0,2001-12-01,RW,Right,98 - Round 4 - 2020 (SJS),False,2021-12-06,19.0,,3.0,RFA,2024.0,850833.0,1.0,925000.0,842500.0,750000.0,92500.0,8482086.0,Entry-Level,SJS,SJS
Kaiden Guhle,MTL,19.0,2002-01-18,LD,Left,16 - Round 1 - 2020 (MTL),False,2020-10-20,18.0,,3.0,RFA,2025.0,894167.0,1.1,1314167.0,0.0,-92500.0,92500.0,8482087.0,Entry-Level,MTL,MTL
Justin Sourdif,FLA,19.0,2002-03-24,C,Right,87 - Round 3 - 2020 (FLA),False,2021-09-24,19.0,,3.0,RFA,2025.0,870000.0,1.0,925000.0,0.0,-92500.0,92500.0,8482088.0,Entry-Level,FLA,FLA
Jake Neighbours,STL,19.0,2002-03-29,LW,Left,26 - Round 1 - 2020 (STL),False,2020-10-17,18.0,,3.0,RFA,2025.0,866667.0,1.0,894167.0,0.0,-92500.0,92500.0,8482089.0,Entry-Level,STL,STL
Jack Finley,TBL,18.0,2002-09-02,C,Right,57 - Round 2 - 2020 (TBL),False,2020-12-12,17.0,,3.0,RFA,2025.0,820000.0,1.0,919167.0,0.0,-92500.0,92500.0,8482090.0,Entry-Level,TBL,TBL
Luke Prokop,NSH,19.0,2002-05-06,RD,Right,73 - Round 3 - 2020 (NSH),False,2020-12-09,18.0,,3.0,RFA,2025.0,811667.0,1.0,818333.0,0.0,-80000.0,80000.0,8482091.0,Entry-Level,NSJ,NSJ
Ridly Greig,OTT,18.0,2002-08-08,LW,Left,28 - Round 1 - 2020 (OTT),False,2020-12-29,17.0,,3.0,RFA,2025.0,894167.0,1.1,894167.0,0.0,-92500.0,92500.0,8482092.0,Entry-Level,OTT,OTT
Seth Jarvis,CAR,19.0,2002-02-01,RW,Right,13 - Round 1 - 2020 (CAR),False,2020-12-28,18.0,,3.0,RFA,2024.0,894167.0,1.1,1394167.0,925000.0,832500.0,92500.0,8482093.0,Entry-Level,CAR,CAR
Daemon Hunt,MIN,19.0,2002-05-15,LD,Left,65 - Round 3 - 2020 (MIN),False,2021-05-06,19.0,,3.0,RFA,2025.0,850833.0,1.0,925000.0,0.0,-92500.0,92500.0,8482094.0,Entry-Level,MIN,MIN
Jack Quinn,BUF,19.0,2001-09-19,"RW, LW",Right,8 - Round 1 - 2020 (BUF),False,2020-11-16,18.0,,3.0,RFA,2025.0,894167.0,1.1,1744167.0,0.0,-92500.0,92500.0,8482097.0,Entry-Level,BUF,BUF
Rodion Amirov,TOR,19.0,2001-10-02,LW,Left,15 - Round 1 - 2020 (TOR),False,2021-04-15,19.0,,3.0,RFA,2024.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8482099.0,Entry-Level,TOR,TOR
Daniil Gushchin,SJS,19.0,2002-02-06,LW,Left,76 - Round 3 - 2020 (SJS),False,2021-05-17,19.0,,3.0,RFA,2025.0,850833.0,1.0,925000.0,0.0,-92500.0,92500.0,8482101.0,Entry-Level,SJS,SJS
Vasili Ponomarev,CAR,19.0,2002-03-13,C,Left,53 - Round 2 - 2020 (CAR),False,2020-10-13,18.0,,3.0,RFA,2025.0,815000.0,1.0,850000.0,0.0,-85000.0,85000.0,8482102.0,Entry-Level,CAR,CAR
Ozzy Wiesblatt,SJS,19.0,2002-03-09,RW,Right,31 - Round 1 - 2020 (SJS),False,2020-10-16,18.0,,3.0,RFA,2025.0,866667.0,1.0,894167.0,0.0,-92500.0,92500.0,8482103.0,Entry-Level,SJS,SJS
Jake Sanderson,OTT,18.0,2002-07-08,LD,Left,5 - Round 1 - 2020 (OTT),False,2022-03-27,18.0,,3.0,RFA,2024.0,925000.0,1.1,2133333.0,925000.0,832500.0,92500.0,8482105.0,Entry-Level,OTT,OTT
Carter Savoie,EDM,19.0,2002-01-23,LW,Left,100 - Round 4 - 2020 (EDM),False,2022-05-11,19.0,,3.0,RFA,2024.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8482108.0,,EDM,EDM
Alexis Lafrenière,NYR,19.0,2001-10-11,"LW, RW",Left,1 - Round 1 - 2020 (NYR),False,2020-10-12,18.0,,3.0,RFA,2023.0,925000.0,1.1,3775000.0,925000.0,832500.0,92500.0,8482109.0,Entry-Level,NYR,NYR
Dawson Mercer,NJD,19.0,2001-10-27,"C, RW",Right,18 - Round 1 - 2020 (NJD),False,2020-12-24,18.0,,3.0,RFA,2024.0,894167.0,1.1,1294167.0,925000.0,832500.0,92500.0,8482110.0,Entry-Level,NJD,NJD
Justin Barron,MTL,19.0,2001-11-15,RD,Right,25 - Round 1 - 2020 (COL),False,2021-04-27,19.0,,3.0,RFA,2024.0,925000.0,1.1,1158333.0,925000.0,832500.0,92500.0,8482111.0,Entry-Level,MTL,"COL,MTL"
Anton Lundell,FLA,19.0,2001-10-03,"C, LW",Left,12 - Round 1 - 2020 (FLA),False,2021-06-07,19.0,,3.0,RFA,2024.0,925000.0,1.1,1775000.0,925000.0,832500.0,92500.0,8482113.0,Entry-Level,FLA,FLA
Tim Stützle,OTT,19.0,2002-01-15,"C, LW",Left,3 - Round 1 - 2020 (OTT),False,2020-12-27,18.0,,3.0,RFA,2023.0,925000.0,1.1,3425000.0,925000.0,832500.0,92500.0,8482116.0,Entry-Level,OTT,OTT
Lukas Reichel,CHI,19.0,2002-05-17,"LW, C",Left,17 - Round 1 - 2020 (CHI),False,2021-06-09,19.0,,3.0,RFA,2024.0,925000.0,1.1,1337500.0,925000.0,832500.0,92500.0,8482117.0,Entry-Level,CHI,CHI
Quinton Byfield,LAK,18.0,2002-08-19,C,Left,2 - Round 1 - 2020 (LAK),False,2020-10-16,17.0,,3.0,RFA,2024.0,894167.0,1.1,3544167.0,925000.0,832500.0,92500.0,8482124.0,Entry-Level,LAK,LAK
Alexander Holtz,NJD,19.0,2002-01-23,"RW, LW",Right,7 - Round 1 - 2020 (NJD),False,2021-04-19,19.0,,3.0,RFA,2025.0,925000.0,1.1,1775000.0,0.0,-92500.0,92500.0,8482125.0,Entry-Level,NJD,NJD
Donovan Sebrango,DET,19.0,2002-01-12,LD,Left,63 - Round 3 - 2020 (DET),False,2021-03-15,19.0,,3.0,RFA,2025.0,850833.0,1.0,925000.0,0.0,-92500.0,92500.0,8482131.0,Entry-Level,DET,DET
Thomas Bordeleau,SJS,19.0,2002-01-03,C,Left,38 - Round 2 - 2020 (SJS),False,2022-04-16,19.0,,3.0,RFA,2024.0,916667.0,1.1,925000.0,900000.0,807500.0,92500.0,8482133.0,Entry-Level,SJS,SJS
Jan Mysak,MTL,19.0,2002-06-24,"C, LW",Left,48 - Round 2 - 2020 (MTL),False,2021-04-06,19.0,,3.0,RFA,2025.0,850833.0,1.0,925000.0,0.0,-92500.0,92500.0,8482136.0,Entry-Level,MTL,MTL
Lukas Cormier,VGK,19.0,2002-03-27,LD,Left,68 - Round 3 - 2020 (VGK),False,2020-12-31,18.0,,3.0,RFA,2025.0,811667.0,1.0,811667.0,0.0,-80000.0,80000.0,8482141.0,Entry-Level,VGK,VGK
Jamie Drysdale,ANA,19.0,2002-04-08,RD,Right,6 - Round 1 - 2020 (ANA),False,2020-11-07,18.0,,3.0,RFA,2023.0,925000.0,1.1,1775000.0,925000.0,832500.0,92500.0,8482142.0,Entry-Level,ANA,ANA
Ryan O'Rourke,MIN,19.0,2002-05-16,LD,Left,39 - Round 2 - 2020 (MIN),False,2021-05-06,19.0,,3.0,RFA,2025.0,886667.0,1.1,925000.0,0.0,-92500.0,92500.0,8482143.0,Entry-Level,MIN,MIN
Jack Thompson,TBL,19.0,2002-03-19,RD,Right,93 - Round 3 - 2020 (TBL),False,2021-05-18,19.0,,3.0,RFA,2025.0,850833.0,1.0,925000.0,0.0,-92500.0,92500.0,8482144.0,Entry-Level,TBL,TBL
Mavrik Bourque,DAL,19.0,2002-01-08,C,Right,30 - Round 1 - 2020 (DAL),False,2021-03-01,19.0,,3.0,RFA,2025.0,925000.0,1.1,925000.0,0.0,-92500.0,92500.0,8482145.0,Entry-Level,DAL,DAL
Luke Evangelista,NSH,19.0,2002-02-21,RW,Right,42 - Round 2 - 2020 (NSH),False,2020-11-09,18.0,,3.0,RFA,2025.0,820000.0,1.0,919167.0,0.0,-92500.0,92500.0,8482146.0,Entry-Level,NSJ,NSJ
Jean-Luc Foudy,COL,19.0,2002-05-13,C,Right,75 - Round 3 - 2020 (COL),False,2021-05-25,19.0,,3.0,RFA,2025.0,878333.0,1.0,925000.0,0.0,-92500.0,92500.0,8482147.0,Entry-Level,COL,COL
Hendrix Lapierre,WSH,19.0,2002-02-09,C,Left,22 - Round 1 - 2020 (WSH),False,2020-10-27,18.0,,3.0,RFA,2025.0,894167.0,1.1,1136667.0,0.0,-92500.0,92500.0,8482148.0,Entry-Level,WSH,WSH
Cole Perfetti,WPG,19.0,2002-01-01,"C, LW",Left,10 - Round 1 - 2020 (WPG),False,2020-11-09,18.0,,3.0,RFA,2024.0,894167.0,1.1,1627500.0,925000.0,832500.0,92500.0,8482149.0,Entry-Level,WPG,WPG
Jacob Perreault,ANA,19.0,2002-04-15,RW,Right,27 - Round 1 - 2020 (ANA),False,2020-11-05,18.0,,3.0,RFA,2025.0,894167.0,1.1,894167.0,0.0,-92500.0,92500.0,8482150.0,Entry-Level,ANA,ANA
Tyler Tullio,EDM,19.0,2002-04-05,RW,Right,126 - Round 5 - 2020 (EDM),False,2021-09-06,19.0,,3.0,RFA,2025.0,843333.0,1.0,853333.0,0.0,-85000.0,85000.0,8482151.0,Entry-Level,EDM,EDM
Tanner Dickinson,STL,19.0,2002-03-05,C,Left,119 - Round 4 - 2020 (STL),False,2021-08-31,19.0,,3.0,RFA,2025.0,848333.0,1.0,900000.0,0.0,-90000.0,90000.0,8482156.0,Entry-Level,STL,STL
Will Cuylle,NYR,19.0,2002-02-05,LW,Left,60 - Round 2 - 2020 (NYR),False,2021-04-19,19.0,,3.0,RFA,2025.0,850833.0,1.0,925000.0,0.0,-92500.0,92500.0,8482157.0,Entry-Level,NYR,NYR
Tyson Foerster,PHI,19.0,2002-01-18,C,Right,23 - Round 1 - 2020 (PHI),False,2020-10-14,18.0,,3.0,RFA,2025.0,894167.0,1.1,894167.0,0.0,-92500.0,92500.0,8482159.0,Entry-Level,PHI,PHI
Martin Chromiak,LAK,18.0,2002-08-20,RW,Right,128 - Round 5 - 2020 (LAK),False,2021-09-30,18.0,,3.0,RFA,2025.0,838333.0,1.0,838333.0,0.0,-80000.0,80000.0,8482160.0,Entry-Level,LAK,LAK
Zayde Wisdom,PHI,19.0,2002-05-20,C,Right,94 - Round 4 - 2020 (PHI),False,2020-10-12,18.0,,3.0,RFA,2025.0,820000.0,1.0,919167.0,0.0,-92500.0,92500.0,8482161.0,Entry-Level,PHI,PHI
Roby Järventie,OTT,18.0,2002-08-08,LW,Left,33 - Round 2 - 2020 (OTT),False,2021-04-27,18.0,,3.0,RFA,2025.0,925000.0,1.1,925000.0,0.0,-92500.0,92500.0,8482162.0,Entry-Level,OTT,OTT
Eemil Viro,DET,19.0,2002-04-03,LD,Left,70 - Round 3 - 2020 (DET),False,2021-05-19,19.0,,3.0,RFA,2025.0,850833.0,1.0,925000.0,0.0,-92500.0,92500.0,8482163.0,Entry-Level,DET,DET
Yan Kuznetsov,CGY,19.0,2002-03-21,LD,Left,50 - Round 2 - 2020 (CGY),False,2021-03-30,18.0,,3.0,RFA,2024.0,870000.0,1.1,894167.0,892500.0,800000.0,92500.0,8482165.0,Entry-Level,CGY,CGY
Shakir Mukhamadullin,NJD,19.0,2002-01-10,RD,Left,20 - Round 1 - 2020 (NJD),False,2021-12-01,19.0,,3.0,RFA,2025.0,925000.0,1.1,1325000.0,0.0,-92500.0,92500.0,8482166.0,Entry-Level,NJD,NJD
Helge Grans,LAK,19.0,2002-05-10,RD,Right,35 - Round 2 - 2020 (LAK),False,2021-06-04,19.0,,3.0,RFA,2025.0,870000.0,1.0,925000.0,0.0,-92500.0,92500.0,8482169.0,Entry-Level,LAK,LAK
Jérémie Poirier,CGY,19.0,2002-06-02,LD,Left,72 - Round 3 - 2020 (CGY),False,2021-09-24,19.0,,3.0,RFA,2025.0,843333.0,1.0,853333.0,0.0,-85000.0,85000.0,8482173.0,Entry-Level,CGY,CGY
William Villeneuve,TOR,19.0,2002-03-20,RD,Right,122 - Round 4 - 2020 (TOR),False,2021-09-25,19.0,,3.0,RFA,2025.0,835000.0,1.0,835000.0,0.0,-75000.0,75000.0,8482174.0,Entry-Level,TOR,TOR
John-Jason Peterka,BUF,19.0,2002-01-14,"RW, LW",Left,34 - Round 2 - 2020 (BUF),False,2021-06-11,19.0,,3.0,RFA,2025.0,886667.0,1.1,925000.0,0.0,-92500.0,92500.0,8482175.0,Entry-Level,BUF,BUF
Justin Richards,-,23.0,1998-03-17,"C, RW",Right,-,False,2020-04-02,22.0,,2.0,UFANo QO,2022.0,925000.0,1.1,1425000.0,925000.0,832500.0,92500.0,8482179.0,Entry-Level,NYR,NYR
Tristen Robins,SJS,19.0,2001-11-15,C,Right,56 - Round 2 - 2020 (SJS),False,2020-12-30,18.0,,3.0,RFA,2025.0,828333.0,1.0,894167.0,0.0,-92500.0,92500.0,8482181.0,Entry-Level,SJS,SJS
Ronan Seeley,CAR,18.0,2002-08-02,LD,Left,208 - Round 7 - 2020 (CAR),False,2021-09-24,18.0,,3.0,RFA,2025.0,823333.0,1.0,850833.0,0.0,-92500.0,92500.0,8482187.0,Entry-Level,CAR,CAR
Isaak Phillips,CHI,19.0,2001-09-28,LD,Left,141 - Round 5 - 2020 (CHI),False,2021-03-31,19.0,,3.0,RFA,2024.0,859167.0,1.1,925000.0,842500.0,750000.0,92500.0,8482192.0,Entry-Level,CHI,CHI
Dylan Garand,NYR,19.0,2002-06-07,G,Left,103 - Round 4 - 2020 (NYR),False,2021-12-23,19.0,,3.0,RFA,2025.0,850833.0,1.0,925000.0,0.0,-92500.0,92500.0,8482193.0,Entry-Level,NYR,NYR
Adam Raska,SJS,19.0,2001-09-25,"LW, RW",Left,201 - Round 7 - 2020 (SJS),False,2021-05-12,19.0,,3.0,RFA,2024.0,848333.0,1.0,900000.0,840000.0,750000.0,90000.0,8482197.0,Entry-Level,SJS,SJS
Gage Goncalves,TBL,20.0,2001-01-16,LW,Left,62 - Round 2 - 2020 (TBL),False,2020-12-13,19.0,,3.0,RFA,2024.0,820000.0,1.0,919167.0,842500.0,750000.0,92500.0,8482201.0,Entry-Level,TBL,TBL
Alexander Barabanov,SJS,27.0,1994-06-17,"RW, LW",Left,-,True,2021-05-12,27.0,,1.0,UFA,2022.0,1000000.0,1.2,1000000.0,1000000.0,900000.0,100000.0,8482222.0,Standard,SJS,SJS
Radim Zohorna,CGY,25.0,1996-04-29,"LW, RW",Left,-,False,2021-08-03,25.0,,2.0,UFA,2023.0,750000.0,0.9,750000.0,750000.0,750000.0,0.0,8482241.0,Standard,PIT,PIT
Linus Sandin,-,25.0,1996-05-19,RW,Right,-,True,2021-06-14,25.0,,1.0,RFA,2022.0,750000.0,0.9,750000.0,750000.0,750000.0,0.0,8482243.0,Standard,PHI,PHI
Johannes Kinnvall,-,23.0,1997-07-28,RD,Right,-,False,2020-04-29,22.0,,2.0,UFANo QO,2022.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8482244.0,Entry-Level,CGY,CGY
Artem Zub,OTT,25.0,1995-10-03,RD,Right,-,True,2021-05-14,25.0,,2.0,UFA,2023.0,2500000.0,3.1,2500000.0,1750000.0,1750000.0,0.0,8482245.0,Standard,OTT,OTT
Alexei Melnichuk,-,23.0,1998-06-29,G,Left,-,False,2020-05-04,22.0,,2.0,UFANo QO,2022.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8482246.0,Entry-Level,SJS,"SJS,TBL"
Mikko Lehtonen,-,27.0,1994-01-16,LD,Left,-,False,2021-07-30,27.0,,1.0,UFA,2022.0,900000.0,1.1,900000.0,900000.0,900000.0,0.0,8482247.0,Standard,CBJ,CBJ
Callahan Burke,COL,24.0,1997-03-19,"C, RW",Right,-,False,2021-12-17,24.0,,1.0,RFA,2022.0,861940.0,1.1,861940.0,825000.0,750000.0,75000.0,8482250.0,Entry-Level,COL,COL
Wyatt Newpower,DET,23.0,1997-12-09,RD,Right,-,False,2021-05-31,23.0,,2.0,RFA,2023.0,800000.0,1.0,800000.0,800000.0,750000.0,50000.0,8482251.0,Entry-Level,DET,DET
Matej Chalupa,-,22.0,1998-07-26,"RW, LW",Left,-,False,2020-05-29,21.0,,2.0,RFA,2022.0,925000.0,1.1,925000.0,925000.0,832500.0,92500.0,8482308.0,Entry-Level,CHI,CHI
